Date,Weekday,Volume,label_set_1,label_set_2
19/02/2019 2:30,Tuesday,28,0,0
19/02/2019 2:45,Tuesday,36,0,0
19/02/2019 3:00,Tuesday,21,0,0
19/02/2019 3:15,Tuesday,35,0,0
19/02/2019 3:30,Tuesday,27,0,0
19/02/2019 3:45,Tuesday,22,0,0
19/02/2019 4:00,Tuesday,38,0,0
19/02/2019 4:15,Tuesday,37,0,0
19/02/2019 4:30,Tuesday,49,0,0
19/02/2019 4:45,Tuesday,52,0,0
19/02/2019 5:00,Tuesday,59,0,0
19/02/2019 5:15,Tuesday,82,0,0
19/02/2019 5:30,Tuesday,144,0,0
19/02/2019 5:45,Tuesday,182,0,0
19/02/2019 6:00,Tuesday,202,0,0
19/02/2019 6:15,Tuesday,232,0,0
19/02/2019 6:30,Tuesday,304,0,0
19/02/2019 6:45,Tuesday,293,0,0
19/02/2019 7:00,Tuesday,250,0,0
19/02/2019 7:15,Tuesday,361,0,0
19/02/2019 7:30,Tuesday,514,0,0
19/02/2019 7:45,Tuesday,456,0,0
19/02/2019 8:00,Tuesday,534,0,0
19/02/2019 8:15,Tuesday,527,0,0
19/02/2019 8:30,Tuesday,521,0,0
19/02/2019 8:45,Tuesday,423,0,0
19/02/2019 9:00,Tuesday,365,0,0
19/02/2019 9:15,Tuesday,362,0,0
19/02/2019 9:30,Tuesday,355,0,0
19/02/2019 9:45,Tuesday,369,0,0
19/02/2019 10:00,Tuesday,398,0,0
19/02/2019 10:15,Tuesday,403,0,0
19/02/2019 10:30,Tuesday,378,0,0
19/02/2019 10:45,Tuesday,428,0,0
19/02/2019 11:00,Tuesday,393,0,0
19/02/2019 11:15,Tuesday,488,0,0
19/02/2019 11:30,Tuesday,413,0,0
19/02/2019 11:45,Tuesday,453,0,0
19/02/2019 12:00,Tuesday,404,0,0
19/02/2019 12:15,Tuesday,453,0,0
19/02/2019 12:30,Tuesday,463,0,0
19/02/2019 12:45,Tuesday,448,0,0
19/02/2019 13:00,Tuesday,443,0,0
19/02/2019 13:15,Tuesday,437,0,0
19/02/2019 13:30,Tuesday,452,0,0
19/02/2019 13:45,Tuesday,402,0,0
19/02/2019 14:00,Tuesday,436,0,0
19/02/2019 14:15,Tuesday,497,0,0
19/02/2019 14:30,Tuesday,492,0,0
19/02/2019 14:45,Tuesday,517,0,0
19/02/2019 15:00,Tuesday,533,0,0
19/02/2019 15:15,Tuesday,605,0,0
19/02/2019 15:30,Tuesday,646,0,0
19/02/2019 15:45,Tuesday,697,0,0
19/02/2019 16:00,Tuesday,689,0,0
19/02/2019 16:15,Tuesday,682,0,0
19/02/2019 16:30,Tuesday,733,0,0
19/02/2019 16:45,Tuesday,720,0,0
19/02/2019 17:00,Tuesday,659,0,0
19/02/2019 17:15,Tuesday,727,0,0
19/02/2019 17:30,Tuesday,691,0,0
19/02/2019 17:45,Tuesday,734,0,0
19/02/2019 18:00,Tuesday,636,0,0
19/02/2019 18:15,Tuesday,636,0,0
19/02/2019 18:30,Tuesday,714,0,0
19/02/2019 18:45,Tuesday,558,0,0
19/02/2019 19:00,Tuesday,527,0,0
19/02/2019 19:15,Tuesday,404,0,0
19/02/2019 19:30,Tuesday,395,0,0
19/02/2019 19:45,Tuesday,320,0,0
19/02/2019 20:00,Tuesday,357,0,0
19/02/2019 20:15,Tuesday,298,0,0
19/02/2019 20:30,Tuesday,359,0,0
19/02/2019 20:45,Tuesday,314,0,0
19/02/2019 21:00,Tuesday,269,0,0
19/02/2019 21:15,Tuesday,320,0,0
19/02/2019 21:30,Tuesday,273,0,0
19/02/2019 21:45,Tuesday,283,0,0
19/02/2019 22:00,Tuesday,183,1,1
19/02/2019 22:15,Tuesday,206,1,1
19/02/2019 22:30,Tuesday,178,0,0
19/02/2019 22:45,Tuesday,187,0,0
19/02/2019 23:00,Tuesday,203,0,0
19/02/2019 23:15,Tuesday,182,0,0
19/02/2019 23:30,Tuesday,118,0,0
19/02/2019 23:45,Tuesday,127,0,0
20/02/2019 0:00,Wednesday,111,0,0
20/02/2019 0:15,Wednesday,88,0,0
20/02/2019 0:30,Wednesday,75,0,0
20/02/2019 0:45,Wednesday,78,0,0
20/02/2019 1:00,Wednesday,58,0,0
20/02/2019 1:15,Wednesday,65,0,0
20/02/2019 1:30,Wednesday,48,0,0
20/02/2019 1:45,Wednesday,48,0,0
20/02/2019 2:00,Wednesday,44,0,0
20/02/2019 2:15,Wednesday,40,0,0
20/02/2019 2:30,Wednesday,26,0,0
20/02/2019 2:45,Wednesday,26,0,0
20/02/2019 3:00,Wednesday,28,0,0
20/02/2019 3:15,Wednesday,25,0,0
20/02/2019 3:30,Wednesday,34,0,0
20/02/2019 3:45,Wednesday,26,0,0
20/02/2019 4:00,Wednesday,25,0,0
20/02/2019 4:15,Wednesday,41,0,0
20/02/2019 4:30,Wednesday,45,0,0
20/02/2019 4:45,Wednesday,34,0,0
20/02/2019 5:00,Wednesday,67,0,0
20/02/2019 5:15,Wednesday,97,0,0
20/02/2019 5:30,Wednesday,156,0,0
20/02/2019 5:45,Wednesday,163,0,0
20/02/2019 6:00,Wednesday,195,0,0
20/02/2019 6:15,Wednesday,261,0,0
20/02/2019 6:30,Wednesday,287,0,0
20/02/2019 6:45,Wednesday,322,0,0
20/02/2019 7:00,Wednesday,303,0,0
20/02/2019 7:15,Wednesday,324,0,0
20/02/2019 7:30,Wednesday,457,0,0
20/02/2019 7:45,Wednesday,558,0,0
20/02/2019 8:00,Wednesday,524,0,0
20/02/2019 8:15,Wednesday,483,0,0
20/02/2019 8:30,Wednesday,539,0,0
20/02/2019 8:45,Wednesday,422,0,0
20/02/2019 9:00,Wednesday,382,0,0
20/02/2019 9:15,Wednesday,412,0,0
20/02/2019 9:30,Wednesday,402,0,0
20/02/2019 9:45,Wednesday,321,0,0
20/02/2019 10:00,Wednesday,413,0,0
20/02/2019 10:15,Wednesday,384,0,0
20/02/2019 10:30,Wednesday,429,0,0
20/02/2019 10:45,Wednesday,412,0,0
20/02/2019 11:00,Wednesday,477,0,0
20/02/2019 11:15,Wednesday,456,0,0
20/02/2019 11:30,Wednesday,479,0,0
20/02/2019 11:45,Wednesday,454,0,0
20/02/2019 12:00,Wednesday,434,0,0
20/02/2019 12:15,Wednesday,441,0,0
20/02/2019 12:30,Wednesday,445,0,0
20/02/2019 12:45,Wednesday,490,0,0
20/02/2019 13:00,Wednesday,449,0,0
20/02/2019 13:15,Wednesday,483,0,0
20/02/2019 13:30,Wednesday,474,0,0
20/02/2019 13:45,Wednesday,426,0,0
20/02/2019 14:00,Wednesday,487,0,0
20/02/2019 14:15,Wednesday,536,0,0
20/02/2019 14:30,Wednesday,526,0,0
20/02/2019 14:45,Wednesday,595,0,0
20/02/2019 15:00,Wednesday,553,0,0
20/02/2019 15:15,Wednesday,656,0,0
20/02/2019 15:30,Wednesday,614,0,0
20/02/2019 15:45,Wednesday,652,0,0
20/02/2019 16:00,Wednesday,733,0,0
20/02/2019 16:15,Wednesday,688,0,0
20/02/2019 16:30,Wednesday,687,0,0
20/02/2019 16:45,Wednesday,651,0,0
20/02/2019 17:00,Wednesday,753,0,0
20/02/2019 17:15,Wednesday,681,0,0
20/02/2019 17:30,Wednesday,724,0,0
20/02/2019 17:45,Wednesday,789,1,0
20/02/2019 18:00,Wednesday,654,0,0
20/02/2019 18:15,Wednesday,713,0,0
20/02/2019 18:30,Wednesday,582,0,0
20/02/2019 18:45,Wednesday,616,0,0
20/02/2019 19:00,Wednesday,501,0,0
20/02/2019 19:15,Wednesday,505,0,0
20/02/2019 19:30,Wednesday,396,0,0
20/02/2019 19:45,Wednesday,380,0,0
20/02/2019 20:00,Wednesday,334,0,0
20/02/2019 20:15,Wednesday,314,0,0
20/02/2019 20:30,Wednesday,366,0,0
20/02/2019 20:45,Wednesday,293,0,0
20/02/2019 21:00,Wednesday,326,0,0
20/02/2019 21:15,Wednesday,339,0,0
20/02/2019 21:30,Wednesday,312,0,0
20/02/2019 21:45,Wednesday,323,0,0
20/02/2019 22:00,Wednesday,306,0,0
20/02/2019 22:15,Wednesday,298,0,0
20/02/2019 22:30,Wednesday,262,0,0
20/02/2019 22:45,Wednesday,263,0,0
20/02/2019 23:00,Wednesday,242,0,0
20/02/2019 23:15,Wednesday,211,0,0
20/02/2019 23:30,Wednesday,183,0,0
20/02/2019 23:45,Wednesday,144,0,0
21/02/2019 0:00,Thursday,144,0,0
21/02/2019 0:15,Thursday,124,0,0
21/02/2019 0:30,Thursday,100,0,0
21/02/2019 0:45,Thursday,83,0,0
21/02/2019 1:00,Thursday,85,0,0
21/02/2019 1:15,Thursday,76,0,0
21/02/2019 1:30,Thursday,53,0,0
21/02/2019 1:45,Thursday,63,0,0
21/02/2019 2:00,Thursday,47,0,0
21/02/2019 2:15,Thursday,48,0,0
21/02/2019 2:30,Thursday,40,0,0
21/02/2019 2:45,Thursday,33,0,0
21/02/2019 3:00,Thursday,44,0,0
21/02/2019 3:15,Thursday,57,0,0
21/02/2019 3:30,Thursday,35,0,0
21/02/2019 3:45,Thursday,29,0,0
21/02/2019 4:00,Thursday,32,0,0
21/02/2019 4:15,Thursday,35,0,0
21/02/2019 4:30,Thursday,47,0,0
21/02/2019 4:45,Thursday,48,0,0
21/02/2019 5:00,Thursday,56,0,0
21/02/2019 5:15,Thursday,98,0,0
21/02/2019 5:30,Thursday,139,0,0
21/02/2019 5:45,Thursday,201,0,0
21/02/2019 6:00,Thursday,202,0,0
21/02/2019 6:15,Thursday,262,0,0
21/02/2019 6:30,Thursday,307,0,0
21/02/2019 6:45,Thursday,279,0,0
21/02/2019 7:00,Thursday,318,0,0
21/02/2019 7:15,Thursday,357,0,0
21/02/2019 7:30,Thursday,434,0,0
21/02/2019 7:45,Thursday,578,0,0
21/02/2019 8:00,Thursday,525,0,0
21/02/2019 8:15,Thursday,525,0,0
21/02/2019 8:30,Thursday,481,0,0
21/02/2019 8:45,Thursday,455,0,0
21/02/2019 9:00,Thursday,430,0,0
21/02/2019 9:15,Thursday,380,0,0
21/02/2019 9:30,Thursday,361,0,0
21/02/2019 9:45,Thursday,368,0,0
21/02/2019 10:00,Thursday,408,0,0
21/02/2019 10:15,Thursday,427,0,0
21/02/2019 10:30,Thursday,429,0,0
21/02/2019 10:45,Thursday,456,0,0
21/02/2019 11:00,Thursday,403,0,0
21/02/2019 11:15,Thursday,428,0,0
21/02/2019 11:30,Thursday,437,0,0
21/02/2019 11:45,Thursday,464,0,0
21/02/2019 12:00,Thursday,380,1,1
21/02/2019 12:15,Thursday,580,1,1
21/02/2019 12:30,Thursday,483,0,0
21/02/2019 12:45,Thursday,519,0,0
21/02/2019 13:00,Thursday,482,0,0
21/02/2019 13:15,Thursday,526,0,0
21/02/2019 13:30,Thursday,520,0,0
21/02/2019 13:45,Thursday,449,0,0
21/02/2019 14:00,Thursday,504,0,0
21/02/2019 14:15,Thursday,536,0,0
21/02/2019 14:30,Thursday,593,0,0
21/02/2019 14:45,Thursday,609,0,0
21/02/2019 15:00,Thursday,590,0,0
21/02/2019 15:15,Thursday,608,0,0
21/02/2019 15:30,Thursday,668,0,0
21/02/2019 15:45,Thursday,648,0,0
21/02/2019 16:00,Thursday,754,0,0
21/02/2019 16:15,Thursday,620,1,0
21/02/2019 16:30,Thursday,737,0,0
21/02/2019 16:45,Thursday,698,0,0
21/02/2019 17:00,Thursday,724,0,0
21/02/2019 17:15,Thursday,753,0,0
21/02/2019 17:30,Thursday,703,0,0
21/02/2019 17:45,Thursday,778,0,0
21/02/2019 18:00,Thursday,662,0,0
21/02/2019 18:15,Thursday,691,0,0
21/02/2019 18:30,Thursday,687,0,0
21/02/2019 18:45,Thursday,708,0,0
21/02/2019 19:00,Thursday,573,0,0
21/02/2019 19:15,Thursday,516,0,0
21/02/2019 19:30,Thursday,420,0,0
21/02/2019 19:45,Thursday,398,0,0
21/02/2019 20:00,Thursday,351,0,0
21/02/2019 20:15,Thursday,419,0,0
21/02/2019 20:30,Thursday,360,0,0
21/02/2019 20:45,Thursday,378,0,0
21/02/2019 21:00,Thursday,359,0,0
21/02/2019 21:15,Thursday,312,0,0
21/02/2019 21:30,Thursday,322,0,0
21/02/2019 21:45,Thursday,364,0,0
21/02/2019 22:00,Thursday,320,0,0
21/02/2019 22:15,Thursday,339,0,0
21/02/2019 22:30,Thursday,303,0,0
21/02/2019 22:45,Thursday,206,0,0
21/02/2019 23:00,Thursday,220,0,0
21/02/2019 23:15,Thursday,205,0,0
21/02/2019 23:30,Thursday,176,0,0
21/02/2019 23:45,Thursday,141,0,0
22/02/2019 0:00,Friday,125,0,0
22/02/2019 0:15,Friday,141,0,0
22/02/2019 0:30,Friday,95,0,0
22/02/2019 0:45,Friday,117,0,0
22/02/2019 1:00,Friday,85,0,0
22/02/2019 1:15,Friday,96,0,0
22/02/2019 1:30,Friday,71,0,0
22/02/2019 1:45,Friday,81,0,0
22/02/2019 2:00,Friday,58,0,0
22/02/2019 2:15,Friday,50,0,0
22/02/2019 2:30,Friday,44,0,0
22/02/2019 2:45,Friday,37,0,0
22/02/2019 3:00,Friday,56,0,0
22/02/2019 3:15,Friday,34,0,0
22/02/2019 3:30,Friday,43,0,0
22/02/2019 3:45,Friday,28,0,0
22/02/2019 4:00,Friday,30,0,0
22/02/2019 4:15,Friday,51,0,0
22/02/2019 4:30,Friday,67,0,0
22/02/2019 4:45,Friday,43,0,0
22/02/2019 5:00,Friday,60,0,0
22/02/2019 5:15,Friday,100,0,0
22/02/2019 5:30,Friday,143,0,0
22/02/2019 5:45,Friday,127,0,0
22/02/2019 6:00,Friday,154,0,0
22/02/2019 6:15,Friday,226,0,0
22/02/2019 6:30,Friday,279,0,0
22/02/2019 6:45,Friday,292,0,0
22/02/2019 7:00,Friday,320,0,0
22/02/2019 7:15,Friday,349,0,0
22/02/2019 7:30,Friday,442,0,0
22/02/2019 7:45,Friday,477,0,0
22/02/2019 8:00,Friday,529,0,0
22/02/2019 8:15,Friday,446,0,0
22/02/2019 8:30,Friday,516,0,0
22/02/2019 8:45,Friday,471,0,0
22/02/2019 9:00,Friday,410,0,0
22/02/2019 9:15,Friday,384,0,0
22/02/2019 9:30,Friday,333,0,0
22/02/2019 9:45,Friday,444,0,0
22/02/2019 10:00,Friday,341,0,0
22/02/2019 10:15,Friday,464,0,0
22/02/2019 10:30,Friday,371,0,0
22/02/2019 10:45,Friday,407,0,0
22/02/2019 11:00,Friday,409,0,0
22/02/2019 11:15,Friday,404,0,0
22/02/2019 11:30,Friday,526,0,0
22/02/2019 11:45,Friday,408,0,0
22/02/2019 12:00,Friday,522,0,0
22/02/2019 12:15,Friday,481,0,0
22/02/2019 12:30,Friday,499,0,0
22/02/2019 12:45,Friday,498,0,0
22/02/2019 13:00,Friday,446,0,0
22/02/2019 13:15,Friday,528,0,0
22/02/2019 13:30,Friday,422,0,0
22/02/2019 13:45,Friday,525,0,0
22/02/2019 14:00,Friday,472,0,0
22/02/2019 14:15,Friday,560,0,0
22/02/2019 14:30,Friday,594,0,0
22/02/2019 14:45,Friday,581,0,0
22/02/2019 15:00,Friday,585,0,0
22/02/2019 15:15,Friday,678,0,0
22/02/2019 15:30,Friday,743,0,0
22/02/2019 15:45,Friday,730,0,0
22/02/2019 16:00,Friday,643,0,0
22/02/2019 16:15,Friday,736,0,0
22/02/2019 16:30,Friday,722,0,0
22/02/2019 16:45,Friday,718,0,0
22/02/2019 17:00,Friday,716,0,0
22/02/2019 17:15,Friday,741,0,0
22/02/2019 17:30,Friday,753,0,0
22/02/2019 17:45,Friday,662,0,0
22/02/2019 18:00,Friday,669,0,0
22/02/2019 18:15,Friday,618,0,0
22/02/2019 18:30,Friday,590,0,0
22/02/2019 18:45,Friday,519,0,0
22/02/2019 19:00,Friday,476,0,0
22/02/2019 19:15,Friday,501,0,0
22/02/2019 19:30,Friday,353,0,0
22/02/2019 19:45,Friday,409,0,0
22/02/2019 20:00,Friday,356,0,0
22/02/2019 20:15,Friday,353,0,0
22/02/2019 20:30,Friday,318,0,0
22/02/2019 20:45,Friday,322,0,0
22/02/2019 21:00,Friday,290,0,0
22/02/2019 21:15,Friday,372,0,0
22/02/2019 21:30,Friday,310,0,0
22/02/2019 21:45,Friday,332,0,0
22/02/2019 22:00,Friday,337,0,0
22/02/2019 22:15,Friday,331,0,0
22/02/2019 22:30,Friday,331,0,0
22/02/2019 22:45,Friday,346,0,0
22/02/2019 23:00,Friday,305,0,0
22/02/2019 23:15,Friday,283,0,0
22/02/2019 23:30,Friday,320,0,0
22/02/2019 23:45,Friday,255,0,0
23/02/2019 0:00,Saturday,264,0,0
23/02/2019 0:15,Saturday,198,0,0
23/02/2019 0:30,Saturday,204,0,0
23/02/2019 0:45,Saturday,181,0,0
23/02/2019 1:00,Saturday,161,0,0
23/02/2019 1:15,Saturday,149,0,0
23/02/2019 1:30,Saturday,141,0,0
23/02/2019 1:45,Saturday,127,0,0
23/02/2019 2:00,Saturday,105,0,0
23/02/2019 2:15,Saturday,118,0,0
23/02/2019 2:30,Saturday,85,0,0
23/02/2019 2:45,Saturday,81,0,0
23/02/2019 3:00,Saturday,85,0,0
23/02/2019 3:15,Saturday,79,0,0
23/02/2019 3:30,Saturday,68,0,0
23/02/2019 3:45,Saturday,75,0,0
23/02/2019 4:00,Saturday,75,0,0
23/02/2019 4:15,Saturday,69,0,0
23/02/2019 4:30,Saturday,70,0,0
23/02/2019 4:45,Saturday,55,0,0
23/02/2019 5:00,Saturday,62,0,0
23/02/2019 5:15,Saturday,68,0,0
23/02/2019 5:30,Saturday,74,0,0
23/02/2019 5:45,Saturday,71,0,0
23/02/2019 6:00,Saturday,99,0,0
23/02/2019 6:15,Saturday,136,0,0
23/02/2019 6:30,Saturday,159,0,0
23/02/2019 6:45,Saturday,137,0,0
23/02/2019 7:00,Saturday,145,0,0
23/02/2019 7:15,Saturday,168,0,0
23/02/2019 7:30,Saturday,203,0,0
23/02/2019 7:45,Saturday,238,0,0
23/02/2019 8:00,Saturday,247,0,0
23/02/2019 8:15,Saturday,256,0,0
23/02/2019 8:30,Saturday,320,0,0
23/02/2019 8:45,Saturday,353,0,0
23/02/2019 9:00,Saturday,356,0,0
23/02/2019 9:15,Saturday,362,0,0
23/02/2019 9:30,Saturday,391,0,0
23/02/2019 9:45,Saturday,399,0,0
23/02/2019 10:00,Saturday,400,0,0
23/02/2019 10:15,Saturday,439,0,0
23/02/2019 10:30,Saturday,506,0,0
23/02/2019 10:45,Saturday,520,0,0
23/02/2019 11:00,Saturday,466,0,0
23/02/2019 11:15,Saturday,533,0,0
23/02/2019 11:30,Saturday,533,0,0
23/02/2019 11:45,Saturday,520,0,0
23/02/2019 12:00,Saturday,571,0,0
23/02/2019 12:15,Saturday,527,0,0
23/02/2019 12:30,Saturday,606,0,0
23/02/2019 12:45,Saturday,521,0,0
23/02/2019 13:00,Saturday,506,0,0
23/02/2019 13:15,Saturday,560,0,0
23/02/2019 13:30,Saturday,518,0,0
23/02/2019 13:45,Saturday,618,0,0
23/02/2019 14:00,Saturday,557,0,0
23/02/2019 14:15,Saturday,596,0,0
23/02/2019 14:30,Saturday,609,0,0
23/02/2019 14:45,Saturday,528,0,0
23/02/2019 15:00,Saturday,564,0,0
23/02/2019 15:15,Saturday,538,0,0
23/02/2019 15:30,Saturday,495,0,0
23/02/2019 15:45,Saturday,555,0,0
23/02/2019 16:00,Saturday,501,0,0
23/02/2019 16:15,Saturday,563,0,0
23/02/2019 16:30,Saturday,493,0,0
23/02/2019 16:45,Saturday,509,0,0
23/02/2019 17:00,Saturday,494,0,0
23/02/2019 17:15,Saturday,506,0,0
23/02/2019 17:30,Saturday,486,0,0
23/02/2019 17:45,Saturday,495,0,0
23/02/2019 18:00,Saturday,435,0,0
23/02/2019 18:15,Saturday,424,0,0
23/02/2019 18:30,Saturday,404,0,0
23/02/2019 18:45,Saturday,360,0,0
23/02/2019 19:00,Saturday,389,0,0
23/02/2019 19:15,Saturday,372,0,0
23/02/2019 19:30,Saturday,383,0,0
23/02/2019 19:45,Saturday,324,0,0
23/02/2019 20:00,Saturday,340,0,0
23/02/2019 20:15,Saturday,353,0,0
23/02/2019 20:30,Saturday,288,0,0
23/02/2019 20:45,Saturday,332,0,0
23/02/2019 21:00,Saturday,304,0,0
23/02/2019 21:15,Saturday,327,0,0
23/02/2019 21:30,Saturday,342,0,0
23/02/2019 21:45,Saturday,366,0,0
23/02/2019 22:00,Saturday,343,0,0
23/02/2019 22:15,Saturday,420,0,0
23/02/2019 22:30,Saturday,318,0,0
23/02/2019 22:45,Saturday,353,0,0
23/02/2019 23:00,Saturday,366,0,0
23/02/2019 23:15,Saturday,310,0,0
23/02/2019 23:30,Saturday,343,0,0
23/02/2019 23:45,Saturday,324,0,0
24/02/2019 0:00,Sunday,317,0,0
24/02/2019 0:15,Sunday,276,0,0
24/02/2019 0:30,Sunday,311,1,0
24/02/2019 0:45,Sunday,250,0,0
24/02/2019 1:00,Sunday,204,0,0
24/02/2019 1:15,Sunday,192,0,0
24/02/2019 1:30,Sunday,167,0,0
24/02/2019 1:45,Sunday,140,0,0
24/02/2019 2:00,Sunday,160,0,0
24/02/2019 2:15,Sunday,128,0,0
24/02/2019 2:30,Sunday,113,0,0
24/02/2019 2:45,Sunday,125,0,0
24/02/2019 3:00,Sunday,109,0,0
24/02/2019 3:15,Sunday,85,0,0
24/02/2019 3:30,Sunday,94,0,0
24/02/2019 3:45,Sunday,84,0,0
24/02/2019 4:00,Sunday,77,0,0
24/02/2019 4:15,Sunday,83,0,0
24/02/2019 4:30,Sunday,92,0,0
24/02/2019 4:45,Sunday,66,0,0
24/02/2019 5:00,Sunday,66,0,0
24/02/2019 5:15,Sunday,59,0,0
24/02/2019 5:30,Sunday,68,0,0
24/02/2019 5:45,Sunday,68,0,0
24/02/2019 6:00,Sunday,66,0,0
24/02/2019 6:15,Sunday,74,0,0
24/02/2019 6:30,Sunday,88,0,0
24/02/2019 6:45,Sunday,101,0,0
24/02/2019 7:00,Sunday,96,0,0
24/02/2019 7:15,Sunday,127,0,0
24/02/2019 7:30,Sunday,155,0,0
24/02/2019 7:45,Sunday,158,0,0
24/02/2019 8:00,Sunday,159,0,0
24/02/2019 8:15,Sunday,174,0,0
24/02/2019 8:30,Sunday,147,0,0
24/02/2019 8:45,Sunday,183,0,0
24/02/2019 9:00,Sunday,262,0,0
24/02/2019 9:15,Sunday,271,0,0
24/02/2019 9:30,Sunday,318,0,0
24/02/2019 9:45,Sunday,403,0,0
24/02/2019 10:00,Sunday,413,0,0
24/02/2019 10:15,Sunday,422,0,0
24/02/2019 10:30,Sunday,384,0,0
24/02/2019 10:45,Sunday,386,0,0
24/02/2019 11:00,Sunday,443,0,0
24/02/2019 11:15,Sunday,438,0,0
24/02/2019 11:30,Sunday,508,0,0
24/02/2019 11:45,Sunday,469,0,0
24/02/2019 12:00,Sunday,514,0,0
24/02/2019 12:15,Sunday,463,0,0
24/02/2019 12:30,Sunday,491,0,0
24/02/2019 12:45,Sunday,522,0,0
24/02/2019 13:00,Sunday,503,0,0
24/02/2019 13:15,Sunday,460,0,0
24/02/2019 13:30,Sunday,435,1,0
24/02/2019 13:45,Sunday,532,0,0
24/02/2019 14:00,Sunday,454,0,0
24/02/2019 14:15,Sunday,539,0,0
24/02/2019 14:30,Sunday,477,0,0
24/02/2019 14:45,Sunday,431,0,0
24/02/2019 15:00,Sunday,488,0,0
24/02/2019 15:15,Sunday,505,0,0
24/02/2019 15:30,Sunday,504,0,0
24/02/2019 15:45,Sunday,515,0,0
24/02/2019 16:00,Sunday,453,0,0
24/02/2019 16:15,Sunday,534,0,0
24/02/2019 16:30,Sunday,470,0,0
24/02/2019 16:45,Sunday,514,0,0
24/02/2019 17:00,Sunday,465,0,0
24/02/2019 17:15,Sunday,519,0,0
24/02/2019 17:30,Sunday,454,0,0
24/02/2019 17:45,Sunday,492,0,0
24/02/2019 18:00,Sunday,411,0,0
24/02/2019 18:15,Sunday,434,0,0
24/02/2019 18:30,Sunday,372,0,0
24/02/2019 18:45,Sunday,406,0,0
24/02/2019 19:00,Sunday,372,0,0
24/02/2019 19:15,Sunday,314,0,0
24/02/2019 19:30,Sunday,305,0,0
24/02/2019 19:45,Sunday,331,0,0
24/02/2019 20:00,Sunday,297,0,0
24/02/2019 20:15,Sunday,301,0,0
24/02/2019 20:30,Sunday,277,0,0
24/02/2019 20:45,Sunday,325,0,0
24/02/2019 21:00,Sunday,298,0,0
24/02/2019 21:15,Sunday,345,0,0
24/02/2019 21:30,Sunday,244,0,0
24/02/2019 21:45,Sunday,265,0,0
24/02/2019 22:00,Sunday,310,0,0
24/02/2019 22:15,Sunday,294,0,0
24/02/2019 22:30,Sunday,213,0,0
24/02/2019 22:45,Sunday,247,0,0
24/02/2019 23:00,Sunday,235,0,0
24/02/2019 23:15,Sunday,204,0,0
24/02/2019 23:30,Sunday,223,1,1
24/02/2019 23:45,Sunday,235,1,1
25/02/2019 0:00,Monday,170,1,1
25/02/2019 0:15,Monday,139,0,0
25/02/2019 0:30,Monday,110,0,0
25/02/2019 0:45,Monday,98,0,0
25/02/2019 1:00,Monday,82,0,0
25/02/2019 1:15,Monday,74,0,0
25/02/2019 1:30,Monday,68,0,0
25/02/2019 1:45,Monday,67,0,0
25/02/2019 2:00,Monday,51,0,0
25/02/2019 2:15,Monday,63,0,0
25/02/2019 2:30,Monday,48,0,0
25/02/2019 2:45,Monday,41,0,0
25/02/2019 3:00,Monday,47,0,0
25/02/2019 3:15,Monday,55,0,0
25/02/2019 3:30,Monday,57,0,0
25/02/2019 3:45,Monday,50,0,0
25/02/2019 4:00,Monday,49,0,0
25/02/2019 4:15,Monday,60,0,0
25/02/2019 4:30,Monday,59,0,0
25/02/2019 4:45,Monday,36,0,0
25/02/2019 5:00,Monday,92,0,0
25/02/2019 5:15,Monday,82,0,0
25/02/2019 5:30,Monday,138,0,0
25/02/2019 5:45,Monday,170,0,0
25/02/2019 6:00,Monday,182,0,0
25/02/2019 6:15,Monday,237,0,0
25/02/2019 6:30,Monday,240,0,0
25/02/2019 6:45,Monday,272,0,0
25/02/2019 7:00,Monday,308,0,0
25/02/2019 7:15,Monday,367,0,0
25/02/2019 7:30,Monday,405,0,0
25/02/2019 7:45,Monday,450,0,0
25/02/2019 8:00,Monday,553,0,0
25/02/2019 8:15,Monday,484,0,0
25/02/2019 8:30,Monday,538,0,0
25/02/2019 8:45,Monday,440,0,0
25/02/2019 9:00,Monday,403,0,0
25/02/2019 9:15,Monday,406,0,0
25/02/2019 9:30,Monday,398,0,0
25/02/2019 9:45,Monday,328,0,0
25/02/2019 10:00,Monday,397,0,0
25/02/2019 10:15,Monday,458,0,0
25/02/2019 10:30,Monday,410,0,0
25/02/2019 10:45,Monday,444,0,0
25/02/2019 11:00,Monday,431,0,0
25/02/2019 11:15,Monday,461,0,0
25/02/2019 11:30,Monday,437,0,0
25/02/2019 11:45,Monday,483,0,0
25/02/2019 12:00,Monday,487,0,0
25/02/2019 12:15,Monday,438,0,0
25/02/2019 12:30,Monday,468,0,0
25/02/2019 12:45,Monday,418,0,0
25/02/2019 13:00,Monday,444,0,0
25/02/2019 13:15,Monday,510,0,0
25/02/2019 13:30,Monday,448,0,0
25/02/2019 13:45,Monday,468,0,0
25/02/2019 14:00,Monday,447,0,0
25/02/2019 14:15,Monday,468,0,0
25/02/2019 14:30,Monday,517,0,0
25/02/2019 14:45,Monday,561,0,0
25/02/2019 15:00,Monday,512,0,0
25/02/2019 15:15,Monday,605,0,0
25/02/2019 15:30,Monday,571,0,0
25/02/2019 15:45,Monday,689,0,0
25/02/2019 16:00,Monday,640,0,0
25/02/2019 16:15,Monday,667,0,0
25/02/2019 16:30,Monday,627,0,0
25/02/2019 16:45,Monday,625,0,0
